"","start_year","end_year","budget_type","money","type","start_planned_outtrun","start_year_value","end_planned_outtrun","end_year_value","cagr"
"977",2014,2019,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",162664.544043215,0.0167611201266016
"978",2015,2019,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",162664.544043215,0.0130437463182198
"979",2016,2019,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"outtrun",162664.544043215,0.0139719197532016
"980",2017,2019,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"outtrun",162664.544043215,0.0106724799678162
"981",2018,2019,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"outtrun",162664.544043215,0.0230963891553078
"982",2013,2020,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",210446.002952024,0.0533586265269475
"983",2014,2020,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",210446.002952024,0.0584176479913465
"984",2015,2020,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",210446.002952024,0.0638297132747878
"985",2016,2020,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"outtrun",210446.002952024,0.0776590773311829
"986",2017,2020,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"outtrun",210446.002952024,0.0973779275372215
"987",2018,2020,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"outtrun",210446.002952024,0.150488194538855
"988",2019,2020,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"outtrun",210446.002952024,0.29374230991675
"989",2013,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",210242.780310354,0.0464097448944765
"990",2014,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",210242.780310354,0.0497229499105851
"991",2015,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",210242.780310354,0.052745753937488
"992",2016,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"outtrun",210242.780310354,0.0614540417348095
"993",2017,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"outtrun",210242.780310354,0.0719197378017506
"994",2018,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"outtrun",210242.780310354,0.0976104865547491
"995",2019,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"outtrun",210242.780310354,0.136878610096876
"996",2020,2021,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"outtrun",210242.780310354,-0.000965675939766153
"997",2013,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",189855.616839886,0.0294155616473677
"998",2014,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",189855.616839886,0.030156365763139
"999",2015,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",189855.616839886,0.0299264054551951
"1000",2016,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"outtrun",189855.616839886,0.0332404242230335
"1001",2017,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"outtrun",189855.616839886,0.0357865949234843
"1002",2018,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"outtrun",189855.616839886,0.0453501249256811
"1003",2019,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"outtrun",189855.616839886,0.0528750880087905
"1004",2020,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"outtrun",189855.616839886,-0.0501798376817398
"1005",2021,2022,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210242.780310354,"outtrun",189855.616839886,-0.0969696245472612
"1006",2013,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"outtrun",186533.02577205,0.0246248505468134
"1007",2014,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"outtrun",186533.02577205,0.0247489896972162
"1008",2015,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"outtrun",186533.02577205,0.0238750362546301
"1009",2016,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"outtrun",186533.02577205,0.0258343358593447
"1010",2017,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"outtrun",186533.02577205,0.0267088035209557
"1011",2018,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"outtrun",186533.02577205,0.0324662816659242
"1012",2019,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"outtrun",186533.02577205,0.0348221324848088
"1013",2020,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"outtrun",186533.02577205,-0.0394093586398677
"1014",2021,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210242.780310354,"outtrun",186533.02577205,-0.0580728352438993
"1015",2022,2023,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",189855.616839886,"outtrun",186533.02577205,-0.0175006203300182
"1016",2013,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"planned",195384.544111733,0.0266793976250641
"1017",2014,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"planned",195384.544111733,0.0269970497938044
"1018",2015,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"planned",195384.544111733,0.02646836025445
"1019",2016,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"planned",195384.544111733,0.0285120547848388
"1020",2017,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"planned",195384.544111733,0.0296468906064009
"1021",2018,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"planned",195384.544111733,0.0349490643939567
"1022",2019,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"planned",195384.544111733,0.03733602653281
"1023",2020,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"planned",195384.544111733,-0.0183936004534393
"1024",2021,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210242.780310354,"planned",195384.544111733,-0.0241350834283429
"1025",2022,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",189855.616839886,"planned",195384.544111733,0.0144563801204096
"1026",2023,2024,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",186533.02577205,"planned",195384.544111733,0.0474528213062928
"1027",2013,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"planned",197367,0.0252913758490199
"1028",2014,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"planned",197367,0.0254536299097183
"1029",2015,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"planned",197367,0.0248243692730041
"1030",2016,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"planned",197367,0.0264550506630643
"1031",2017,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"planned",197367,0.0271888937224172
"1032",2018,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"planned",197367,0.0313688901628129
"1033",2019,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"planned",197367,0.0327541289115016
"1034",2020,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"planned",197367,-0.0127508427802988
"1035",2021,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210242.780310354,"planned",197367,-0.0156753475307079
"1036",2022,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",189855.616839886,"planned",197367,0.0130176912067366
"1037",2023,2025,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",186533.02577205,"planned",197367,0.0286305116910763
"1038",2024,2025,"dhsc_rdel_less_pensions","real_values","fyear","planned",195384.544111733,"planned",197367,0.0101464314758337
"1039",2013,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"planned",203004.54949153,0.0255427299401956
"1040",2014,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"planned",203004.54949153,0.0257124503051551
"1041",2015,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"planned",203004.54949153,0.0251637540704919
"1042",2016,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"planned",203004.54949153,0.0266657298772295
"1043",2017,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"planned",203004.54949153,0.027341569145013
"1044",2018,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"planned",203004.54949153,0.0310178346750358
"1045",2019,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"planned",203004.54949153,0.0321544654669277
"1046",2020,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"planned",203004.54949153,-0.00598215391850054
"1047",2021,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210242.780310354,"planned",203004.54949153,-0.00698242273245464
"1048",2022,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",189855.616839886,"planned",203004.54949153,0.0168820475279254
"1049",2023,2026,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",186533.02577205,"planned",203004.54949153,0.0286082705630573
"1050",2024,2026,"dhsc_rdel_less_pensions","real_values","fyear","planned",195384.544111733,"planned",203004.54949153,0.0193135149505896
"1051",2025,2026,"dhsc_rdel_less_pensions","real_values","fyear","planned",197367,"planned",203004.54949153,0.0285637897497066
"1052",2013,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"planned",208882.01791226,0.0257859024801166
"1053",2014,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"planned",208882.01791226,0.0259613144087509
"1054",2015,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"planned",208882.01791226,0.0254789408403726
"1055",2016,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"planned",208882.01791226,0.0268733985979352
"1056",2017,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"planned",208882.01791226,0.0275025384409446
"1057",2018,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"planned",208882.01791226,0.0307881370724166
"1058",2019,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"planned",208882.01791226,0.0317536626653365
"1059",2020,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"planned",208882.01791226,-0.00106507771593356
"1060",2021,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210242.780310354,"planned",208882.01791226,-0.00108164371704811
"1061",2022,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",189855.616839886,"planned",208882.01791226,0.0192847365248787
"1062",2023,2027,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",186533.02577205,"planned",208882.01791226,0.0286942915177397
"1063",2024,2027,"dhsc_rdel_less_pensions","real_values","fyear","planned",195384.544111733,"planned",208882.01791226,0.022516401168075
"1064",2025,2027,"dhsc_rdel_less_pensions","real_values","fyear","planned",197367,"planned",208882.01791226,0.0287580752990455
"1065",2026,2027,"dhsc_rdel_less_pensions","real_values","fyear","planned",203004.54949153,"planned",208882.01791226,0.0289523975470074
"1066",2013,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",146253.708637771,"planned",214254.292839185,0.0257814544061981
"1067",2014,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",149691.880996341,"planned",214254.292839185,0.0259440174410843
"1068",2015,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",154447.221751652,"planned",214254.292839185,0.0254974190391069
"1069",2016,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",156032.517568848,"planned",214254.292839185,0.0267771644106982
"1070",2017,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",159247.278703184,"planned",214254.292839185,0.0273402872116382
"1071",2018,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",158992.3938423,"planned",214254.292839185,0.0302801164910063
"1072",2019,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",162664.544043215,"planned",214254.292839185,0.0310814155987467
"1073",2020,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210446.002952024,"planned",214254.292839185,0.00224432619974135
"1074",2021,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",210242.780310354,"planned",214254.292839185,0.00270373912736543
"1075",2022,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",189855.616839886,"planned",214254.292839185,0.0203543344212991
"1076",2023,2028,"dhsc_rdel_less_pensions","real_values","fyear","outtrun",186533.02577205,"planned",214254.292839185,0.0280985803468439
"1077",2024,2028,"dhsc_rdel_less_pensions","real_values","fyear","planned",195384.544111733,"planned",214254.292839185,0.0233161579463879
"1078",2025,2028,"dhsc_rdel_less_pensions","real_values","fyear","planned",197367,"planned",214254.292839185,0.0277441122791406
"1079",2026,2028,"dhsc_rdel_less_pensions","real_values","fyear","planned",203004.54949153,"planned",214254.292839185,0.0273345185312466
"1080",2027,2028,"dhsc_rdel_less_pensions","real_values","fyear","planned",208882.01791226,"planned",214254.292839185,0.02571918339654
"1081",2013,2014,"nhse_rdel_less_pensions","real_values","fyear","outtrun",131248.443457633,"outtrun",134118.113007693,0.0218644082509583
"1082",2013,2015,"nhse_rdel_less_pensions","real_values","fyear","outtrun",131248.443457633,"outtrun",137958.877948763,0.0252452030002703
"1083",2014,2015,"nhse_rdel_less_pensions","real_values","fyear","outtrun",134118.113007693,"outtrun",137958.877948763,0.0286371829646117
"1084",2013,2016,"nhse_rdel_less_pensions","real_values","fyear","outtrun",131248.443457633,"outtrun",142190.662987746,0.0270517002129327
"1085",2014,2016,"nhse_rdel_less_pensions","real_values","fyear","outtrun",134118.113007693,"outtrun",142190.662987746,0.0296552124523699
"1086",2015,2016,"nhse_rdel_less_pensions","real_values","fyear","outtrun",137958.877948763,"outtrun",142190.662987746,0.0306742494713113
"1087",2013,2017,"nhse_rdel_less_pensions","real_values","fyear","outtrun",131248.443457633,"outtrun",145551.943680368,0.0261975227581164
"1088",2014,2017,"nhse_rdel_less_pensions","real_values","fyear","outtrun",134118.113007693,"outtrun",145551.943680368,0.0276459735622714
"1089",2015,2017,"nhse_rdel_less_pensions","real_values","fyear","outtrun",137958.877948763,"outtrun",145551.943680368,0.0271507270974445
"1090",2016,2017,"nhse_rdel_less_pensions","real_values","fyear","outtrun",142190.662987746,"outtrun",145551.943680368,0.0236392504401806
"1091",2013,2018,"nhse_rdel_less_pensions","real_values","fyear","outtrun",131248.443457633,"outtrun",145972.298905788,0.0214926762340828
"1092",2014,2018,"nhse_rdel_less_pensions","real_values","fyear","outtrun",134118.113007693,"outtrun",145972.298905788,0.0213997643611628
"1093",2015,2018,"nhse_rdel_less_pensions","real_values","fyear","outtrun",137958.877948763,"outtrun",145972.298905788,0.0189986252309444
"1094",2016,2018,"nhse_rdel_less_pensions","real_values","fyear","outtrun",142190.662987746,"outtrun",145972.298905788,0.0132105058277441
"1095",2017,2018,"nhse_rdel_less_pensions","real_values","fyear","outtrun",145551.943680368,"outtrun",145972.298905788,0.00288800832740721
"1096",2013,2019,"nhse_rdel_less_pensions","real_values","fyear","outtrun",131248.443457633,"outtrun",156342.095069135,0.0295883686052376
